environment_step,learning_update,safe_q,risky_q,maximum_noisy_q,safe_signed_error,safe_absolute_error,risky_signed_error,risky_absolute_error,noisy_signed_error,noisy_absolute_error,greedy_risky_choice,training_risky_fraction,noisy_state_visits,action_0_samples,action_1_samples,action_2_samples,action_3_samples,action_4_samples,action_5_samples,action_6_samples,action_7_samples,action_8_samples,action_9_samples
17000,1694,-0.0006414912641048431,-0.016055937856435776,-0.017840057611465454,-0.0006414912641048431,0.0006414912641048431,0.08294406214356423,0.08294406214356423,0.08215994238853455,0.08215994238853455,0,0.2621575469596852,3531,224,35,200,25,241,840,155,298,391,1122
18000,1794,-0.0008884817361831665,-0.010147198103368282,0.03449153155088425,-0.0008884817361831665,0.0008884817361831665,0.08885280189663172,0.08885280189663172,0.13449153155088425,0.13449153155088425,0,0.24783362218370883,3575,255,35,201,25,241,840,156,307,391,1124
19000,1894,0.0041306354105472565,-0.01813051849603653,0.0074750445783138275,0.0041306354105472565,0.0041306354105472565,0.08086948150396348,0.08086948150396348,0.10747504457831383,0.10747504457831383,0,0.2357570239334027,3625,284,36,201,25,242,840,158,307,392,1139
20000,1994,0.003340110182762146,-0.031015628948807716,-0.046167194843292236,0.003340110182762146,0.003340110182762146,0.06798437105119229,0.06798437105119229,0.05383280515670777,0.05383280515670777,0,0.2244398187829068,3666,300,36,201,25,242,840,164,307,392,1159
21000,2094,-0.0001681894063949585,0.0063315993174910545,-0.005898192524909973,-0.0001681894063949585,0.0001681894063949585,0.10533159931749106,0.10533159931749106,0.09410180747509003,0.09410180747509003,1,0.22156942586236986,3809,430,37,202,27,246,841,164,307,394,1161
22000,2194,0.0021261274814605713,0.010849133133888245,-0.003183383494615555,0.0021261274814605713,0.0021261274814605713,0.10984913313388825,0.10984913313388825,0.09681661650538445,0.09681661650538445,1,0.2427135110709444,4297,793,42,209,34,254,847,168,314,399,1236
23000,2294,-0.00018100067973136902,-0.015791848301887512,-0.044604308903217316,-0.00018100067973136902,0.00018100067973136902,0.08320815169811249,0.08320815169811249,0.05539569109678269,0.05539569109678269,0,0.24966041836457484,4595,961,46,316,35,258,851,171,317,402,1238
24000,2394,0.0004274509847164154,-0.061449650675058365,-0.059998929500579834,0.0004274509847164154,0.0004274509847164154,0.03755034932494164,0.03755034932494164,0.04000107049942017,0.04000107049942017,0,0.2403741795441625,4651,961,46,347,35,259,862,172,317,402,1250
25000,2494,-7.89538025856018e-05,-0.04828369989991188,-0.08481575548648834,-7.89538025856018e-05,7.89538025856018e-05,0.050716300100088124,0.050716300100088124,0.015184244513511663,0.015184244513511663,0,0.23122383649347453,4695,962,46,354,35,259,867,173,317,402,1280
26000,2594,0.001454424113035202,-0.06362773478031158,-0.0019888076931238174,0.001454424113035202,0.001454424113035202,0.03537226521968842,0.03537226521968842,0.09801119230687619,0.09801119230687619,0,0.2230114304529846,4741,963,47,354,36,260,868,174,319,423,1297
27000,2694,-0.0006229057908058167,-0.03878442198038101,-0.018741581588983536,-0.0006229057908058167,0.0006229057908058167,0.06021557801961899,0.06021557801961899,0.08125841841101647,0.08125841841101647,0,0.21561388501193102,4789,964,48,354,36,261,868,174,319,467,1298
28000,2794,-0.0007466226816177368,-0.03657004237174988,-0.0338912308216095,-0.0007466226816177368,0.0007466226816177368,0.06242995762825013,0.06242995762825013,0.06610876917839051,0.06610876917839051,0,0.2088244182532487,4837,965,49,355,37,261,869,175,319,503,1304
29000,2894,-0.001139514148235321,-0.051372066140174866,-0.015647102147340775,-0.001139514148235321,0.001139514148235321,0.04762793385982514,0.04762793385982514,0.08435289785265923,0.08435289785265923,0,0.20247128581498527,4883,966,50,356,38,262,869,175,319,522,1326
30000,2994,-0.0009694471955299377,-0.0198419950902462,-0.008343539200723171,-0.0009694471955299377,0.0009694471955299377,0.0791580049097538,0.0791580049097538,0.09165646079927683,0.09165646079927683,0,0.19669711595995054,4931,967,50,356,38,262,871,178,321,522,1366
31000,3094,0.0009000226855278015,-0.015168351121246815,0.023245159536600113,0.0009000226855278015,0.0009000226855278015,0.08383164887875319,0.08383164887875319,0.12324515953660012,0.12324515953660012,0,0.1912081155856133,4976,968,50,357,39,264,872,179,321,523,1403
32000,3194,0.0003513358533382416,-0.018305933102965355,0.012219087220728397,0.0003513358533382416,0.0003513358533382416,0.08069406689703465,0.08069406689703465,0.1122190872207284,0.1122190872207284,0,0.18597583574234675,5018,968,50,357,39,265,873,179,321,524,1442
33000,3294,0.001608375459909439,0.01214470062404871,0.006673709489405155,0.001608375459909439,0.001608375459909439,0.11114470062404871,0.11114470062404871,0.10667370948940516,0.10667370948940516,1,0.18901779923614614,5246,972,88,359,41,269,875,182,326,528,1606
34000,3394,-0.0006064958870410919,0.017864739522337914,0.004862544126808643,-0.0006064958870410919,0.0006064958870410919,0.11686473952233792,0.11686473952233792,0.10486254412680865,0.10486254412680865,1,0.2028160045282485,5733,974,95,362,45,275,882,186,328,531,2055
35000,3494,0.0008208677172660828,0.020139090716838837,-0.01580587774515152,0.0008208677172660828,0.0008208677172660828,0.11913909071683884,0.11913909071683884,0.08419412225484849,0.08419412225484849,1,0.21632610508757297,6225,978,101,368,52,279,887,189,333,533,2504
36000,3594,-0.0010899156332015991,-0.005276046693325043,-0.01925509423017502,-0.0010899156332015991,0.0010899156332015991,0.09372395330667496,0.09372395330667496,0.08074490576982499,0.08074490576982499,0,0.21942957794187384,6478,981,104,370,57,287,891,189,335,534,2730
37000,3694,-0.0007834956049919128,-0.005896234884858131,0.006434005219489336,-0.0007834956049919128,0.0007834956049919128,0.09310376511514187,0.09310376511514187,0.10643400521948934,0.10643400521948934,0,0.21418961047484658,6527,982,104,370,58,287,892,191,335,535,2773
38000,3794,-0.0008459500968456268,-0.003089379519224167,-0.049778930842876434,-0.0008459500968456268,0.0008459500968456268,0.09591062048077584,0.09591062048077584,0.05022106915712357,0.05022106915712357,0,0.211464277744126,6633,983,107,373,58,287,892,192,337,536,2868
39000,3894,0.0020123571157455444,-0.09373383224010468,-0.083653524518013,0.0020123571157455444,0.0020123571157455444,0.005266167759895329,0.005266167759895329,0.016346475481987005,0.016346475481987005,0,0.20657117223030041,6677,983,107,395,58,287,892,193,337,547,2878
40000,3994,-0.0035895854234695435,-0.107169970870018,-0.05323629826307297,-0.0035895854234695435,0.0035895854234695435,-0.008169970870018,0.008169970870018,0.04676370173692704,0.04676370173692704,0,0.20206755619665825,6724,983,107,395,60,288,893,193,337,587,2881
41000,4094,-0.0035585537552833557,-0.10021061450242996,-0.04152320325374603,-0.0035585537552833557,0.0035585537552833557,-0.0012106145024299575,0.0012106145024299575,0.05847679674625397,0.05847679674625397,0,0.19823479556945378,6783,984,107,395,63,288,895,193,337,639,2882
42000,4194,-0.0004975944757461548,-0.01132320985198021,-0.022359658032655716,-0.0004975944757461548,0.0004975944757461548,0.0876767901480198,0.0876767901480198,0.07764034196734429,0.07764034196734429,0,0.1943014758153951,6833,985,108,395,63,290,895,193,337,669,2898
43000,4294,-0.0013227462768554688,-0.056323159486055374,-0.010966181755065918,-0.0013227462768554688,0.0013227462768554688,0.04267684051394463,0.04267684051394463,0.08903381824493409,0.08903381824493409,0,0.1908058709498754,6890,986,108,412,63,290,895,194,337,687,2918
44000,4394,0.0013279989361763,-0.07059518992900848,-0.00037270039319992065,0.0013279989361763,0.0013279989361763,0.02840481007099152,0.02840481007099152,0.09962729960680008,0.09962729960680008,0,0.18736001295301832,6943,986,108,460,65,290,895,196,338,687,2918
45000,4494,0.001827102154493332,-0.06404388695955276,-0.029018525034189224,0.001827102154493332,0.001827102154493332,0.03495611304044724,0.03495611304044724,0.07098147496581078,0.07098147496581078,0,0.1838366831526886,6988,987,109,498,66,291,895,197,339,687,2919
46000,4594,-0.0004016757011413574,-0.0537726953625679,-0.10078099370002747,-0.0004016757011413574,0.0004016757011413574,0.0452273046374321,0.0452273046374321,-0.0007809937000274603,0.0007809937000274603,0,0.1804557585711353,7032,987,110,509,66,291,895,197,339,689,2949
47000,4694,0.00019956380128860474,-0.03867556154727936,-0.0362907238304615,0.00019956380128860474,0.00019956380128860474,0.06032443845272065,0.06032443845272065,0.0637092761695385,0.0637092761695385,0,0.17738420301109747,7081,988,110,553,67,292,896,198,339,689,2949
48000,4794,-2.9206275939941406e-05,-0.038596052676439285,-0.05532190948724747,-2.9206275939941406e-05,2.9206275939941406e-05,0.06040394732356072,0.06040394732356072,0.04467809051275254,0.04467809051275254,0,0.17416829745596868,7120,989,110,589,67,292,897,199,339,689,2949
49000,4894,7.04154372215271e-05,-0.0723588615655899,-0.06688012927770615,7.04154372215271e-05,7.04154372215271e-05,0.0266411384344101,0.0266411384344101,0.03311987072229386,0.03311987072229386,0,0.1712079927338783,7163,989,110,607,68,294,898,199,340,695,2962
50000,4994,0.0004996806383132935,-0.06841697543859482,-0.0626574456691742,0.0004996806383132935,0.0004996806383132935,0.030583024561405187,0.030583024561405187,0.03734255433082581,0.03734255433082581,0,0.1685519304477891,7212,990,113,607,69,294,900,199,341,704,2995
