environment_step,learning_update,safe_q,risky_q,maximum_noisy_q,safe_signed_error,safe_absolute_error,risky_signed_error,risky_absolute_error,noisy_signed_error,noisy_absolute_error,greedy_risky_choice,training_risky_fraction,noisy_state_visits,action_0_samples,action_1_samples
11000,1094,0.005284979939460754,-0.07807044684886932,-0.07041729986667633,0.005284979939460754,0.005284979939460754,0.02092955315113068,0.02092955315113068,0.029582700133323675,0.029582700133323675,0,0.20666959192628345,1884,1658,226
12000,1194,-0.0010912716388702393,-0.0720972865819931,-0.05443207919597626,-0.0010912716388702393,0.0010912716388702393,0.0269027134180069,0.0269027134180069,0.04556792080402375,0.04556792080402375,0,0.1915400655347036,1929,1701,228
13000,1294,-0.011199139058589935,-0.07922561466693878,-0.12117117643356323,-0.011199139058589935,0.011199139058589935,0.019774385333061223,0.019774385333061223,-0.021171176433563227,0.021171176433563227,0,0.17999455387128982,1983,1752,231
14000,1394,0.009599853307008743,-0.1013747900724411,-0.05769462510943413,0.009599853307008743,0.009599853307008743,-0.0023747900724410964,0.0023747900724410964,0.04230537489056588,0.04230537489056588,0,0.16939525559639157,2028,1794,234
15000,1494,-0.0038764886558055878,-0.09413868188858032,-0.11203740537166595,-0.0038764886558055878,0.0038764886558055878,0.004861318111419682,0.004861318111419682,-0.012037405371665949,0.012037405371665949,0,0.1616200727948579,2087,1848,239
16000,1594,-0.014037501066923141,-0.11456161737442017,-0.16599421203136444,-0.014037501066923141,0.014037501066923141,-0.015561617374420161,0.015561617374420161,-0.06599421203136444,0.06599421203136444,0,0.1541513380942076,2137,1896,241
17000,1694,-0.01446663960814476,-0.14804846048355103,-0.09819930791854858,-0.01446663960814476,0.01446663960814476,-0.04904846048355102,0.04904846048355102,0.0018006920814514216,0.0018006920814514216,0,0.14778557926005942,2189,1944,244
18000,1794,0.01467333547770977,-0.17678824067115784,-0.12862101197242737,0.01467333547770977,0.01467333547770977,-0.07778824067115783,0.07778824067115783,-0.028621011972427363,0.028621011972427363,0,0.14220445459737294,2241,1992,249
19000,1894,0.010413669049739838,-0.1699274182319641,-0.13107451796531677,0.010413669049739838,0.010413669049739838,-0.0709274182319641,0.0709274182319641,-0.031074517965316767,0.031074517965316767,0,0.13697564478487223,2289,2036,253
20000,1994,0.00370604544878006,-0.07900965213775635,-0.09697055071592331,0.00370604544878006,0.00370604544878006,0.019990347862243657,0.019990347862243657,0.0030294492840766962,0.0030294492840766962,0,0.1323104795334881,2337,2080,257
21000,2094,-0.010519862174987793,-0.10809174180030823,-0.14732444286346436,-0.010519862174987793,0.010519862174987793,-0.009091741800308223,0.009091741800308223,-0.04732444286346435,0.04732444286346435,0,0.12872883633431872,2395,2137,258
22000,2194,-0.011598698794841766,-0.10798902809619904,-0.12110662460327148,-0.011598698794841766,0.011598698794841766,-0.008989028096199031,0.008989028096199031,-0.02110662460327148,0.02110662460327148,0,0.12445693841042678,2435,2176,259
23000,2294,-0.0058266036212444305,-0.11531434208154678,-0.14035098254680634,-0.0058266036212444305,0.0058266036212444305,-0.01631434208154678,0.01631434208154678,-0.04035098254680633,0.04035098254680633,0,0.12020261055912722,2468,2207,261
24000,2394,-0.007516760379076004,-0.12730057537555695,-0.16727358102798462,-0.007516760379076004,0.007516760379076004,-0.02830057537555694,0.02830057537555694,-0.06727358102798461,0.06727358102798461,0,0.11695443756690092,2513,2247,266
25000,2494,0.0007236376404762268,-0.11443838477134705,-0.19625574350357056,0.0007236376404762268,0.0007236376404762268,-0.015438384771347041,0.015438384771347041,-0.09625574350357055,0.09625574350357055,0,0.11418129958106783,2562,2294,268
26000,2594,-0.00039696693420410156,-0.12909629940986633,-0.15172375738620758,-0.00039696693420410156,0.00039696693420410156,-0.03009629940986633,0.03009629940986633,-0.051723757386207575,0.051723757386207575,0,0.1115861479264643,2610,2340,270
27000,2694,-0.0005283020436763763,-0.1378309726715088,-0.11372051388025284,-0.0005283020436763763,0.0005283020436763763,-0.038830972671508784,0.038830972671508784,-0.013720513880252833,0.013720513880252833,0,0.10923955466086027,2659,2389,270
28000,2794,0.0009458456188440323,-0.12774384021759033,-0.12890036404132843,0.0009458456188440323,0.0009458456188440323,-0.028743840217590327,0.028743840217590327,-0.028900364041328425,0.028900364041328425,0,0.10733212054101084,2714,2438,276
29000,2894,-0.001796722412109375,-0.12459596991539001,-0.15616145730018616,-0.001796722412109375,0.001796722412109375,-0.02559596991539001,0.02559596991539001,-0.05616145730018615,0.05616145730018615,0,0.10505658651830964,2757,2479,278
30000,2994,-0.0008002575486898422,-0.12674903869628906,-0.1086614578962326,-0.0008002575486898422,0.0008002575486898422,-0.027749038696289058,0.027749038696289058,-0.0086614578962326,0.0086614578962326,0,0.10265740434447017,2793,2513,280
31000,3094,-0.009920092299580574,-0.13875868916511536,-0.3104991912841797,-0.009920092299580574,0.009920092299580574,-0.03975868916511535,0.03975868916511535,-0.21049919128417968,0.21049919128417968,0,0.10050055025027513,2831,2550,281
32000,3194,0.003968972712755203,-0.11391208320856094,-0.11133497208356857,0.003968972712755203,0.003968972712755203,-0.014912083208560939,0.014912083208560939,-0.011334972083568567,0.011334972083568567,0,0.09848614877621778,2869,2587,282
33000,3294,0.004014857113361359,-0.09590229392051697,-0.09013485908508301,0.004014857113361359,0.004014857113361359,0.003097706079483037,0.003097706079483037,0.009865140914916998,0.009865140914916998,0,0.09707446808510638,2920,2635,285
34000,3394,0.00315781868994236,-0.11046864092350006,-0.08454153686761856,0.00315781868994236,0.00315781868994236,-0.011468640923500056,0.011468640923500056,0.015458463132381445,0.015458463132381445,0,0.09525496891408691,2957,2671,286
35000,3494,0.0008660275489091873,-0.09303806722164154,-0.06351622939109802,0.0008660275489091873,0.0008660275489091873,0.005961932778358464,0.005961932778358464,0.03648377060890198,0.03648377060890198,0,0.09381836364772798,3002,2713,289
36000,3594,0.00270640105009079,-0.07703100144863129,-0.10264576226472855,0.00270640105009079,0.00270640105009079,0.021968998551368718,0.021968998551368718,-0.0026457622647285406,0.0026457622647285406,0,0.09296253567308276,3062,2771,291
37000,3694,0.0018903017044067383,-0.07928106933832169,-0.11648979783058167,0.0018903017044067383,0.0018903017044067383,0.01971893066167832,0.01971893066167832,-0.01648979783058166,0.01648979783058166,0,0.09225092250922509,3125,2834,291
38000,3794,-0.004871951416134834,-0.09716729819774628,-0.08459963649511337,-0.004871951416134834,0.004871951416134834,0.0018327018022537278,0.0018327018022537278,0.015400363504886633,0.015400363504886633,0,0.09123280590414382,3177,2886,291
39000,3894,0.0010908599942922592,-0.13755172491073608,-0.14003242552280426,0.0010908599942922592,0.0010908599942922592,-0.03855172491073608,0.03855172491073608,-0.040032425522804255,0.040032425522804255,0,0.09005282428240029,3222,2927,294
40000,3994,-0.0007556173950433731,-0.1657300442457199,-0.08198677003383636,-0.0007556173950433731,0.0007556173950433731,-0.0667300442457199,0.0667300442457199,0.01801322996616364,0.01801322996616364,0,0.08911699839355243,3273,2978,295
41000,4094,-0.0032392404973506927,-0.14127254486083984,-0.09429258853197098,-0.0032392404973506927,0.0032392404973506927,-0.04227254486083984,0.04227254486083984,0.005707411468029028,0.005707411468029028,0,0.08816816179202717,3322,3027,295
42000,4194,-0.0005827471613883972,-0.14041566848754883,-0.08547531068325043,-0.0005827471613883972,0.0005827471613883972,-0.04141566848754882,0.04141566848754882,0.014524689316749578,0.014524689316749578,0,0.08729419074246661,3372,3077,295
43000,4294,0.00289124995470047,-0.14100666344165802,-0.061962153762578964,0.00289124995470047,0.00289124995470047,-0.042006663441658015,0.042006663441658015,0.03803784623742104,0.03803784623742104,0,0.08662690791468715,3428,3133,295
44000,4394,0.0004579797387123108,-0.1388540267944336,-0.03926188498735428,0.0004579797387123108,0.0004579797387123108,-0.03985402679443359,0.03985402679443359,0.06073811501264573,0.06073811501264573,0,0.08588351431391905,3480,3182,298
45000,4494,0.005626814439892769,-0.09353166818618774,0.004056360572576523,0.005626814439892769,0.005626814439892769,0.0054683318138122605,0.0054683318138122605,0.10405636057257653,0.10405636057257653,0,0.08496479891985727,3524,3224,300
46000,4594,-0.0009482000023126602,-0.008039838634431362,-0.04346907138824463,-0.0009482000023126602,0.0009482000023126602,0.09096016136556864,0.09096016136556864,0.05653092861175538,0.05653092861175538,0,0.08401084010840108,3565,3260,305
47000,4694,-0.0015821894630789757,-0.005394089035689831,-0.07536666095256805,-0.0015821894630789757,0.0015821894630789757,0.09360591096431017,0.09360591096431017,0.02463333904743195,0.02463333904743195,0,0.08392334125135491,3639,3264,375
48000,4794,0.00026079919189214706,0.002043120563030243,-0.05545556917786598,0.00026079919189214706,0.00026079919189214706,0.10104312056303025,0.10104312056303025,0.044544430822134023,0.044544430822134023,1,0.09165131563985354,4030,3285,744
49000,4894,0.0048460750840604305,-0.04287518933415413,-0.06305062025785446,0.0048460750840604305,0.0048460750840604305,0.056124810665845876,0.056124810665845876,0.036949379742145544,0.036949379742145544,0,0.09119251753702261,4095,3303,792
50000,4994,-0.005733435042202473,-0.06012345850467682,-0.13847538828849792,-0.005733435042202473,0.005733435042202473,0.038876541495323186,0.038876541495323186,-0.03847538828849792,0.03847538828849792,0,0.09020343196040381,4137,3310,827
